"Id","Date","StepTotal","Calories","MinutesVeryActive","MinutesFairlyActive","MinutesLightlyActive","MinutesSedentary","MinutesLowMETs","MinutesLightMETs","MinutesModerateMETs","MinutesVigorousMETS","avgHeartRate","MinutesLevel1","MinutesLevel2","MinutesLevel3","Date_as_date","Weekday"
3977333714,"14/03/2016",5392,1224,0,0,126,1314,1314,68,56,2,NA,303,117,1,2016-03-14,"Mon"
3977333714,"14/04/2016",7641,1468,5,23,214,1198,1198,114,117,11,NA,291,101,5,2016-04-14,"Thu"
3977333714,"15/03/2016",8548,1684,0,123,224,1093,1093,100,244,3,NA,257,130,0,2016-03-15,"Tue"
3977333714,"15/04/2016",9010,1513,15,42,183,1200,1200,86,133,21,NA,424,130,2,2016-04-15,"Fri"
3977333714,"16/03/2016",5807,1773,2,158,200,1080,1080,94,263,3,NA,208,112,1,2016-03-16,"Wed"
3977333714,"16/04/2016",13459,1663,31,83,153,1173,1173,77,149,41,NA,283,227,0,2016-04-16,"Sat"
3977333714,"17/03/2016",2818,1603,0,89,208,1143,1143,87,208,2,NA,356,121,4,2016-03-17,"Thu"
3977333714,"17/04/2016",10415,1569,11,58,205,1166,1166,92,165,17,NA,381,181,4,2016-04-17,"Sun"
3977333714,"18/03/2016",13821,1542,0,94,177,1169,1169,78,192,1,NA,NA,NA,NA,2016-03-18,"Fri"
3977333714,"18/04/2016",11663,1625,4,95,214,1127,1127,93,213,7,NA,412,107,3,2016-04-18,"Mon"
3977333714,"19/03/2016",16443,1155,0,0,91,1349,1349,37,54,0,NA,NA,NA,NA,2016-03-19,"Sat"
3977333714,"19/04/2016",12257,1664,19,67,221,1133,1133,89,196,22,NA,219,172,4,2016-04-19,"Tue"
3977333714,"20/03/2016",12207,1008,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-20,"Sun"
3977333714,"20/04/2016",11658,1592,2,98,164,1176,1176,77,179,8,NA,152,172,7,2016-04-20,"Wed"
3977333714,"21/03/2016",11239,1008,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-21,"Mon"
3977333714,"21/04/2016",6072,1425,0,0,242,1198,1198,129,107,6,NA,332,150,4,2016-04-21,"Thu"
3977333714,"22/03/2016",2370,1008,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-22,"Tue"
3977333714,"22/04/2016",8911,1518,33,12,188,1207,1207,108,86,39,NA,355,120,1,2016-04-22,"Fri"
3977333714,"23/03/2016",0,1008,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-23,"Wed"
3977333714,"23/04/2016",12058,1667,0,92,252,1096,1096,144,195,5,NA,235,136,1,2016-04-23,"Sat"
3977333714,"24/03/2016",0,1008,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-24,"Thu"
3977333714,"24/04/2016",14112,1687,30,95,129,1186,1186,61,163,30,NA,310,214,2,2016-04-24,"Sun"
3977333714,"25/03/2016",0,1008,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-25,"Fri"
3977333714,"25/04/2016",11168,1596,50,9,133,1248,1248,70,66,56,NA,262,201,4,2016-04-25,"Mon"
3977333714,"26/03/2016",0,1008,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-26,"Sat"
3977333714,"26/04/2016",11388,1588,7,95,170,1168,1168,74,190,8,NA,250,119,2,2016-04-26,"Tue"
3977333714,"27/03/2016",0,1008,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-27,"Sun"
3977333714,"27/04/2016",7193,1413,0,10,176,1254,1254,57,119,10,NA,349,186,5,2016-04-27,"Wed"
3977333714,"28/03/2016",0,1008,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-28,"Mon"
3977333714,"28/04/2016",7114,1430,15,8,190,1227,1227,100,91,22,NA,261,155,7,2016-04-28,"Thu"
3977333714,"29/03/2016",0,1008,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-29,"Tue"
3977333714,"29/04/2016",10645,1568,36,32,150,1222,1222,87,85,46,NA,333,145,0,2016-04-29,"Fri"
3977333714,"30/03/2016",0,1008,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-30,"Wed"
3977333714,"30/04/2016",13238,1674,43,52,194,1151,1151,99,141,49,NA,284,176,4,2016-04-30,"Sat"
3977333714,"31/03/2016",0,1079,0,0,41,1399,1399,20,21,0,NA,NA,NA,NA,2016-03-31,"Thu"
4020332650,"01/04/2016",4780,3336,15,17,210,1198,1198,30,189,23,78.3,429,18,3,2016-04-01,"Fri"
4020332650,"01/05/2016",0,1992,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-05-01,"Sun"
4020332650,"02/04/2016",4853,2888,3,15,162,1260,1260,19,151,10,74.5,499,8,1,2016-04-02,"Sat"
4020332650,"02/05/2016",465,2219,0,11,31,1398,1398,9,33,0,91.2,42,1,5,2016-05-02,"Mon"
4020332650,"03/04/2016",7378,3306,0,0,265,1175,1175,18,239,8,80.2,387,5,7,2016-04-03,"Sun"
4020332650,"03/05/2016",4465,2829,0,0,174,1266,1266,35,136,3,78.8,311,4,1,2016-05-03,"Tue"
4020332650,"04/04/2016",5273,3121,0,28,193,1219,1219,24,193,4,79.2,463,12,3,2016-04-04,"Mon"
4020332650,"04/05/2016",10194,3880,13,46,346,1035,1035,43,346,16,83.7,447,27,30,2016-05-04,"Wed"
4020332650,"05/04/2016",4606,2975,7,19,165,1249,1249,25,146,20,89.4,NA,NA,NA,2016-04-05,"Tue"
4020332650,"05/05/2016",11713,3436,38,42,196,1164,1164,28,204,44,85.6,226,18,4,2016-05-05,"Thu"
4020332650,"06/04/2016",6142,3248,0,0,263,1177,1177,43,212,8,83.1,245,5,7,2016-04-06,"Wed"
4020332650,"06/05/2016",4357,2707,0,0,177,1263,1263,37,140,0,75.5,385,17,6,2016-05-06,"Fri"
4020332650,"07/04/2016",6052,3032,0,8,241,1191,1191,41,206,2,88.1,NA,NA,NA,2016-04-07,"Thu"
4020332650,"07/05/2016",5005,2849,0,0,184,1256,1256,26,156,2,88.7,NA,NA,NA,2016-05-07,"Sat"
4020332650,"08/04/2016",7697,3608,6,37,272,1125,1125,29,276,10,91.9,NA,NA,NA,2016-04-08,"Fri"
4020332650,"08/05/2016",5812,3088,0,0,263,1177,1177,57,205,1,77.4,364,20,18,2016-05-08,"Sun"
4020332650,"09/04/2016",6599,3270,20,12,223,1185,1185,23,211,21,92.9,NA,NA,NA,2016-04-09,"Sat"
4020332650,"09/05/2016",4556,2795,3,5,173,1259,1259,35,142,4,85.2,29,1,4,2016-05-09,"Mon"
4020332650,"10/04/2016",6550,2812,5,7,176,1252,1252,29,149,10,89.1,74,0,0,2016-04-10,"Sun"
4020332650,"10/05/2016",5474,2920,0,0,206,1234,1234,48,147,11,77,413,33,14,2016-05-10,"Tue"
4020332650,"11/04/2016",9682,2508,0,0,114,1326,1326,23,84,7,74.2,571,19,11,2016-04-11,"Mon"
4020332650,"11/05/2016",3663,2652,2,8,134,1296,1296,15,126,3,89.2,NA,NA,NA,2016-05-11,"Wed"
4020332650,"12/03/2016",14589,2991,0,0,254,1186,1186,72,182,0,NA,384,35,10,2016-03-12,"Sat"
4020332650,"12/04/2016",8489,3659,4,15,331,1090,1090,62,276,12,82.8,356,21,1,2016-04-12,"Tue"
4020332650,"12/05/2016",257,1036,0,0,11,709,709,2,9,0,93.5,NA,NA,NA,2016-05-12,"Thu"
4020332650,"13/03/2016",3804,2484,0,0,136,1304,1304,31,105,0,NA,505,20,8,2016-03-13,"Sun"
4020332650,"13/04/2016",0,1992,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-04-13,"Wed"
4020332650,"14/03/2016",3390,2565,0,0,145,1295,1295,66,78,1,NA,265,24,1,2016-03-14,"Mon"
4020332650,"14/04/2016",38,2006,0,0,3,1437,1437,1,2,0,91.9,NA,NA,NA,2016-04-14,"Thu"
4020332650,"15/03/2016",5553,3015,0,10,215,1215,1215,64,154,7,NA,331,5,5,2016-03-15,"Tue"
4020332650,"15/04/2016",1873,2960,36,18,87,1299,1299,10,80,51,87.2,NA,NA,NA,2016-04-15,"Fri"
4020332650,"16/03/2016",3202,3825,25,14,309,1092,1092,33,271,44,NA,459,29,5,2016-03-16,"Wed"
4020332650,"16/04/2016",1969,3062,65,21,55,1299,1299,5,66,70,93.2,77,0,0,2016-04-16,"Sat"
4020332650,"17/03/2016",3485,2157,0,0,47,1393,1393,25,22,0,NA,374,31,2,2016-03-17,"Thu"
4020332650,"17/04/2016",7,1999,0,0,2,1438,1438,0,2,0,99,NA,NA,NA,2016-04-17,"Sun"
4020332650,"18/03/2016",6418,1992,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-18,"Fri"
4020332650,"18/04/2016",62,2006,0,0,2,1438,1438,0,0,2,NA,NA,NA,NA,2016-04-18,"Mon"
4020332650,"19/03/2016",11438,1992,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-19,"Sat"
4020332650,"19/04/2016",0,1992,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-04-19,"Tue"
4020332650,"20/03/2016",842,1992,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-20,"Sun"
4020332650,"20/04/2016",0,1992,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-04-20,"Wed"
4020332650,"21/03/2016",0,1992,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-21,"Mon"
4020332650,"21/04/2016",0,1992,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-04-21,"Thu"
4020332650,"22/03/2016",0,1992,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-22,"Tue"
4020332650,"22/04/2016",0,1992,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-04-22,"Fri"
4020332650,"23/03/2016",0,1992,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-23,"Wed"
4020332650,"23/04/2016",0,1992,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-04-23,"Sat"
4020332650,"24/03/2016",0,1992,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-24,"Thu"
4020332650,"24/04/2016",0,1992,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-04-24,"Sun"
4020332650,"25/03/2016",0,1992,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-25,"Fri"
4020332650,"25/04/2016",0,1992,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-04-25,"Mon"
4020332650,"26/03/2016",0,1992,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-26,"Sat"
4020332650,"26/04/2016",0,1992,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-04-26,"Tue"
4020332650,"27/03/2016",0,1992,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-27,"Sun"
4020332650,"27/04/2016",0,1992,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-04-27,"Wed"
4020332650,"28/03/2016",0,2970,31,45,75,1289,1289,1,114,36,NA,NA,NA,NA,2016-03-28,"Mon"
4020332650,"28/04/2016",0,1992,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-04-28,"Thu"
4020332650,"29/03/2016",0,2973,0,0,187,1253,1253,51,130,6,NA,NA,NA,NA,2016-03-29,"Tue"
4020332650,"29/04/2016",0,1992,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-04-29,"Fri"
4020332650,"30/03/2016",0,3416,0,0,258,1182,1182,22,232,4,NA,366,19,2,2016-03-30,"Wed"
4020332650,"30/04/2016",0,1992,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-04-30,"Sat"
4020332650,"31/03/2016",385,3441,18,33,261,1128,1128,62,232,18,NA,259,5,4,2016-03-31,"Thu"
4057192912,"01/04/2016",4978,1776,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-04-01,"Fri"
4057192912,"02/04/2016",4701,1776,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-04-02,"Sat"
4057192912,"03/04/2016",877,1776,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-04-03,"Sun"
4057192912,"04/04/2016",0,1776,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-04-04,"Mon"
4057192912,"05/04/2016",0,1776,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-04-05,"Tue"
4057192912,"06/04/2016",0,1780,0,0,2,1438,1438,2,0,0,NA,NA,NA,NA,2016-04-06,"Wed"
4057192912,"07/04/2016",0,1778,0,0,1,1439,1439,1,0,0,NA,NA,NA,NA,2016-04-07,"Thu"
4057192912,"08/04/2016",0,2361,2,120,25,1293,1293,7,137,3,NA,NA,NA,NA,2016-04-08,"Fri"
4057192912,"09/04/2016",18,1942,0,0,60,1380,1380,31,26,3,NA,NA,NA,NA,2016-04-09,"Sat"
4057192912,"10/04/2016",4,2100,1,7,108,1324,1324,51,62,3,NA,NA,NA,NA,2016-04-10,"Sun"
4057192912,"11/04/2016",8426,2375,0,0,193,1247,1247,70,108,15,NA,NA,NA,NA,2016-04-11,"Mon"
4057192912,"12/03/2016",7734,1776,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-12,"Sat"
4057192912,"12/04/2016",5394,2273,0,0,164,1276,1276,72,81,11,NA,NA,NA,NA,2016-04-12,"Tue"
4057192912,"13/03/2016",5094,1776,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-13,"Sun"
4057192912,"13/04/2016",5974,2289,0,0,160,1280,1280,46,99,15,NA,NA,NA,NA,2016-04-13,"Wed"
4057192912,"14/03/2016",2929,2454,30,7,135,1268,1268,46,86,40,NA,NA,NA,NA,2016-03-14,"Mon"
4057192912,"14/04/2016",0,1776,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-04-14,"Thu"
4057192912,"15/03/2016",8,1776,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-15,"Tue"
4057192912,"15/04/2016",3937,1512,3,6,86,865,865,19,64,12,NA,NA,NA,NA,2016-04-15,"Fri"
4057192912,"16/03/2016",0,1934,0,28,15,1397,1397,5,38,0,NA,NA,NA,NA,2016-03-16,"Wed"
4057192912,"17/03/2016",8252,1776,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-17,"Thu"
4057192912,"18/03/2016",181,1869,0,0,34,1406,1406,14,19,1,NA,NA,NA,NA,2016-03-18,"Fri"
4057192912,"19/03/2016",2139,1776,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-19,"Sat"
4057192912,"20/03/2016",0,1781,0,0,2,1438,1438,1,1,0,NA,NA,NA,NA,2016-03-20,"Sun"
4057192912,"21/03/2016",949,1978,0,0,46,1394,1394,10,23,13,NA,NA,NA,NA,2016-03-21,"Mon"
4057192912,"22/03/2016",0,2289,0,0,169,1271,1271,65,93,11,NA,NA,NA,NA,2016-03-22,"Tue"
4057192912,"23/03/2016",0,2422,7,7,190,1236,1236,73,112,19,NA,NA,NA,NA,2016-03-23,"Wed"
4057192912,"24/03/2016",2704,1778,0,0,1,1439,1439,1,0,0,NA,NA,NA,NA,2016-03-24,"Thu"
4057192912,"25/03/2016",5139,1776,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-25,"Fri"
4057192912,"26/03/2016",7444,1776,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-26,"Sat"
4057192912,"27/03/2016",224,2006,0,0,86,1354,1354,42,42,2,NA,NA,NA,NA,2016-03-27,"Sun"
4057192912,"28/03/2016",0,1778,0,0,1,1439,1439,1,0,0,NA,NA,NA,NA,2016-03-28,"Mon"
4057192912,"29/03/2016",0,2248,0,0,160,1280,1280,63,91,6,NA,NA,NA,NA,2016-03-29,"Tue"
4057192912,"30/03/2016",2004,2237,0,0,145,1295,1295,43,89,13,NA,NA,NA,NA,2016-03-30,"Wed"
4057192912,"31/03/2016",279,1776,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-03-31,"Thu"
4319703577,"01/04/2016",8543,2217,14,20,268,1138,1138,144,137,21,NA,466,18,0,2016-04-01,"Fri"
4319703577,"01/05/2016",1251,1603,0,0,67,1373,1373,45,22,0,NA,526,10,1,2016-05-01,"Sun"
4319703577,"02/04/2016",8169,2154,15,4,257,1164,1164,132,122,22,NA,529,14,0,2016-04-02,"Sat"
4319703577,"02/05/2016",9121,2271,0,11,344,1085,1085,199,144,12,NA,467,31,2,2016-05-02,"Mon"
4319703577,"03/04/2016",7320,2178,12,37,257,1134,1134,163,130,13,NA,568,15,0,2016-04-03,"Sun"
4319703577,"03/05/2016",9648,2242,8,26,287,1119,1119,147,161,13,NA,420,29,1,2016-05-03,"Tue"
4319703577,"04/04/2016",8966,2307,5,39,313,1083,1083,168,176,13,NA,473,25,7,2016-04-04,"Mon"
4319703577,"04/05/2016",10429,2288,8,13,313,1106,1106,157,160,17,NA,NA,NA,NA,2016-05-04,"Wed"
4319703577,"05/04/2016",6462,2202,3,14,311,1112,1112,169,152,7,NA,450,20,4,2016-04-05,"Tue"
4319703577,"05/05/2016",13658,2536,27,34,328,1051,1051,190,156,43,NA,81,9,4,2016-05-05,"Thu"
4319703577,"06/04/2016",10875,2342,8,51,308,1073,1073,176,178,13,NA,470,27,7,2016-04-06,"Wed"
4319703577,"06/05/2016",9426,2273,6,11,314,1109,1109,182,128,21,NA,385,27,5,2016-05-06,"Fri"
4319703577,"07/04/2016",8648,2237,7,11,304,1118,1118,165,138,19,NA,433,17,0,2016-04-07,"Thu"
4319703577,"07/05/2016",7937,2161,3,28,279,1130,1130,147,160,3,NA,515,27,2,2016-05-07,"Sat"
4319703577,"08/04/2016",9552,2017,4,6,269,1101,1101,165,106,8,NA,NA,NA,NA,2016-04-08,"Fri"
4319703577,"08/05/2016",3672,1797,0,0,153,1287,1287,74,79,0,NA,652,30,1,2016-05-08,"Sun"
4319703577,"09/05/2016",10362,2354,2,14,374,1050,1050,207,174,9,NA,526,29,4,2016-05-09,"Mon"
4319703577,"10/05/2016",9487,2262,3,12,329,1096,1096,172,161,11,NA,513,28,0,2016-05-10,"Tue"
4319703577,"11/05/2016",9129,2235,3,18,311,1108,1108,164,154,14,NA,510,24,0,2016-05-11,"Wed"
4319703577,"12/03/2016",716,2202,3,14,260,1163,1163,127,124,26,NA,503,11,3,2016-03-12,"Sat"
4319703577,"12/04/2016",0,1488,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-04-12,"Tue"
4319703577,"12/05/2016",17,247,0,0,2,238,238,2,0,0,NA,230,17,1,2016-05-12,"Thu"
4319703577,"13/03/2016",4368,2118,6,24,245,1165,1165,147,119,9,NA,364,12,0,2016-03-13,"Sun"
4319703577,"13/04/2016",3619,1775,8,15,96,1321,1321,52,59,8,NA,79,7,1,2016-04-13,"Wed"
4319703577,"14/03/2016",6566,2234,5,23,315,1097,1097,181,154,8,NA,94,4,2,2016-03-14,"Mon"
4319703577,"14/04/2016",10210,2309,1,9,339,1091,1091,162,176,11,NA,486,15,1,2016-04-14,"Thu"
4319703577,"15/03/2016",2657,2130,0,0,294,1146,1146,143,143,8,NA,458,31,1,2016-03-15,"Tue"
4319703577,"15/04/2016",5664,1988,0,0,228,1212,1212,131,88,9,NA,435,23,1,2016-04-15,"Fri"
4319703577,"16/03/2016",12424,2227,4,37,272,1127,1127,139,164,10,NA,496,33,2,2016-03-16,"Wed"
4319703577,"16/04/2016",4744,1891,0,0,194,1246,1246,108,85,1,NA,506,15,1,2016-04-16,"Sat"
4319703577,"17/03/2016",5821,2180,0,0,313,1127,1127,155,149,9,NA,495,34,0,2016-03-17,"Thu"
4319703577,"17/04/2016",29,1471,0,0,3,1437,1437,3,0,0,NA,56,10,8,2016-04-17,"Sun"
4319703577,"18/03/2016",9849,2039,7,16,228,1189,1189,141,100,10,NA,481,21,1,2016-03-18,"Fri"
4319703577,"18/04/2016",2229,1640,1,9,58,1372,1372,26,38,4,NA,513,28,7,2016-04-18,"Mon"
4319703577,"19/03/2016",8612,2048,0,0,257,1183,1183,153,94,10,NA,473,25,7,2016-03-19,"Sat"
4319703577,"19/04/2016",8925,2208,0,0,311,1129,1129,139,160,12,NA,493,20,12,2016-04-19,"Tue"
4319703577,"20/03/2016",7180,1872,0,0,191,1249,1249,123,62,6,NA,450,29,9,2016-03-20,"Sun"
4319703577,"20/04/2016",8915,2218,0,18,306,1116,1116,146,168,10,NA,437,8,0,2016-04-20,"Wed"
4319703577,"21/03/2016",8584,2088,3,9,269,1159,1159,151,121,9,NA,428,34,4,2016-03-21,"Mon"
4319703577,"21/04/2016",517,1536,0,0,34,1406,1406,24,10,0,NA,129,9,3,2016-04-21,"Thu"
4319703577,"22/03/2016",5126,2137,4,16,265,1155,1155,146,125,14,NA,63,1,0,2016-03-22,"Tue"
4319703577,"22/04/2016",4500,1890,1,19,176,1244,1244,119,75,2,NA,516,18,1,2016-04-22,"Fri"
4319703577,"23/03/2016",6141,2202,5,22,285,1128,1128,145,158,9,NA,490,19,1,2016-03-23,"Wed"
4319703577,"23/04/2016",4935,1951,0,0,233,1207,1207,135,97,1,NA,639,19,3,2016-04-23,"Sat"
4319703577,"24/03/2016",4435,2347,5,8,370,1057,1057,193,176,14,NA,412,16,1,2016-03-24,"Thu"
4319703577,"24/04/2016",4081,1886,1,5,191,1243,1243,120,75,2,NA,516,30,5,2016-04-24,"Sun"
4319703577,"25/03/2016",7073,2203,10,22,290,1118,1118,172,136,14,NA,519,35,4,2016-03-25,"Fri"
4319703577,"25/04/2016",9259,2321,0,8,390,1042,1042,223,170,5,NA,478,18,2,2016-04-25,"Mon"
4319703577,"26/03/2016",9527,2048,0,0,267,1173,1173,165,98,4,NA,489,27,1,2016-03-26,"Sat"
4319703577,"26/04/2016",9899,2241,8,21,288,1123,1123,141,162,14,NA,466,8,0,2016-04-26,"Tue"
4319703577,"27/03/2016",8055,1786,0,0,146,1294,1294,80,64,2,NA,583,22,8,2016-03-27,"Sun"
4319703577,"27/04/2016",10780,2337,6,47,300,1087,1087,171,164,18,NA,382,24,1,2016-04-27,"Wed"
4319703577,"28/03/2016",9617,2297,7,22,343,1068,1068,202,159,11,NA,498,24,3,2016-03-28,"Mon"
4319703577,"28/04/2016",10810,2375,13,8,359,1060,1060,192,169,19,NA,483,18,7,2016-04-28,"Thu"
4319703577,"29/03/2016",7138,1957,3,8,199,1230,1230,115,86,9,NA,514,23,10,2016-03-29,"Tue"
4319703577,"29/04/2016",7990,2180,6,18,289,1127,1127,171,132,10,NA,477,18,7,2016-04-29,"Fri"
4319703577,"30/03/2016",6287,2141,4,12,244,1180,1180,101,141,18,NA,454,22,2,2016-03-30,"Wed"
4319703577,"30/04/2016",8221,2100,6,38,196,1200,1200,104,127,9,NA,477,24,4,2016-04-30,"Sat"
4319703577,"31/03/2016",4623,2130,4,17,247,1172,1172,129,125,14,NA,38,8,1,2016-03-31,"Thu"
4388161847,"01/05/2016",10255,2929,12,15,241,1172,1172,78,173,17,59.4,556,24,13,2016-05-01,"Sun"
4388161847,"02/05/2016",10096,3149,33,4,204,1199,1199,72,123,46,65.2,262,2,0,2016-05-02,"Mon"
4388161847,"03/05/2016",12727,3292,18,18,306,1098,1098,75,233,34,65.7,111,3,0,2016-05-03,"Tue"
4388161847,"04/05/2016",12375,3165,35,21,251,1133,1133,88,172,47,61.1,467,27,7,2016-05-04,"Wed"
4388161847,"05/05/2016",9603,2902,12,39,199,1190,1190,68,161,21,60.6,283,9,2,2016-05-05,"Thu"
4388161847,"06/05/2016",13175,3426,33,45,262,1100,1100,80,219,41,68.2,NA,NA,NA,2016-05-06,"Fri"
4388161847,"07/05/2016",22770,4034,120,56,260,1004,1004,80,234,122,65,472,24,0,2016-05-07,"Sat"
4388161847,"08/05/2016",17298,3941,107,38,178,1117,1117,53,162,108,70,529,10,2,2016-05-08,"Sun"
4388161847,"09/05/2016",10218,3015,6,19,258,1157,1157,70,196,17,63.4,127,8,2,2016-05-09,"Mon"
4388161847,"10/05/2016",10299,3062,13,14,267,1146,1146,90,178,26,60.1,477,18,3,2016-05-10,"Tue"
4388161847,"11/05/2016",10201,2957,8,18,256,1158,1158,81,182,19,59.1,292,7,0,2016-05-11,"Wed"
4388161847,"12/04/2016",0,1872,0,0,0,1440,1440,0,0,0,NA,NA,NA,NA,2016-04-12,"Tue"
4388161847,"12/05/2016",3079,1553,0,0,101,799,799,34,62,5,61.1,NA,NA,NA,2016-05-12,"Thu"
4388161847,"13/04/2016",5938,2510,1,14,150,1275,1275,36,123,6,66,NA,NA,NA,2016-04-13,"Wed"
4388161847,"14/04/2016",8863,3000,10,35,219,1176,1176,67,176,21,68.2,208,14,9,2016-04-14,"Thu"
4388161847,"15/04/2016",8758,3068,0,0,299,1141,1141,82,198,19,66.8,298,4,2,2016-04-15,"Fri"
4388161847,"16/04/2016",6580,3076,6,9,253,1172,1172,77,183,8,74.9,540,20,3,2016-04-16,"Sat"
4388161847,"17/04/2016",4660,2575,0,0,201,1239,1239,94,107,0,66.2,498,18,1,2016-04-17,"Sun"
4388161847,"18/04/2016",11009,3276,27,8,239,1166,1166,64,170,40,76.4,138,7,4,2016-04-18,"Mon"
4388161847,"19/04/2016",10181,3019,20,16,249,1155,1155,90,163,32,64.3,433,14,4,2016-04-19,"Tue"
4388161847,"20/04/2016",10553,3090,19,42,228,1151,1151,88,173,28,64.3,430,25,0,2016-04-20,"Wed"
4388161847,"21/04/2016",10055,3075,7,12,272,1149,1149,65,202,24,62.4,290,6,0,2016-04-21,"Thu"
4388161847,"22/04/2016",12139,3547,77,25,220,1118,1118,68,174,80,72.3,164,6,3,2016-04-22,"Fri"
4388161847,"23/04/2016",13236,3316,58,5,215,1162,1162,87,121,70,65.1,396,16,1,2016-04-23,"Sat"
4388161847,"24/04/2016",10243,2885,14,8,239,1179,1179,81,152,28,61.3,552,36,7,2016-04-24,"Sun"
4388161847,"25/04/2016",12961,3289,11,31,301,1097,1097,83,233,27,66.4,33,10,0,2016-04-25,"Mon"
4388161847,"26/04/2016",9461,2930,14,23,224,1179,1179,84,155,22,61.8,464,42,0,2016-04-26,"Tue"
4388161847,"27/04/2016",11193,3075,11,48,241,1140,1140,93,184,23,61.2,423,26,6,2016-04-27,"Wed"
4388161847,"28/04/2016",10074,2972,19,9,234,1178,1178,74,162,26,61.8,288,12,0,2016-04-28,"Thu"
4388161847,"29/04/2016",9232,2980,13,16,236,1175,1175,94,151,20,65.8,NA,NA,NA,2016-04-29,"Fri"
4388161847,"30/04/2016",12533,3287,14,43,300,1083,1083,84,253,20,63,507,39,0,2016-04-30,"Sat"
4445114986,"01/04/2016",2779,2129,0,0,205,1235,1235,151,54,0,NA,311,23,3,2016-04-01,"Fri"
4445114986,"01/05/2016",5232,2250,0,0,240,1200,1200,136,103,1,NA,439,15,5,2016-05-01,"Sun"
4445114986,"02/04/2016",2356,2314,0,0,273,1167,1167,171,102,0,NA,469,24,2,2016-04-02,"Sat"
4445114986,"02/05/2016",6910,2336,27,4,200,1209,1209,133,71,27,NA,503,34,5,2016-05-02,"Mon"
4445114986,"03/04/2016",2843,2059,0,0,171,1269,1269,115,53,3,NA,NA,NA,NA,2016-04-03,"Sun"
4445114986,"03/05/2016",7502,2421,30,2,233,1175,1175,165,70,30,NA,417,31,2,2016-05-03,"Tue"
4445114986,"04/04/2016",4678,1937,0,0,110,1330,1330,59,51,0,NA,NA,NA,NA,2016-04-04,"Mon"
4445114986,"04/05/2016",2923,2071,0,0,180,1260,1260,129,51,0,NA,337,18,8,2016-05-04,"Wed"
